,addr:housenumber,addr:street,latitude,longitude,id
16160,359,Buitenwatersloot,52.0022202,4.3403790,2595419668
16161,359,Isaäc da Costalaan,51.9960934,4.3600763,2595419673
16162,359,Pijperring,51.9918519,4.3474692,2595419677
16163,359,Poptahof Noord,52.0001496,4.3490064,2595419682
16164,359,Roland Holstlaan,51.9961917,4.3539821,2595419686
16165,359,Van Hasseltlaan,51.9892900,4.3435575,2595419692
16166,35A,Grabijnhof,51.9867450,4.3376691,2595419697
16167,36,Aart van der Leeuwlaan,51.9941262,4.3505226,2595419699
16168,36,Adama van Scheltemaplein,51.9918307,4.3514870,2595419700
16169,36,Akropolishof,51.9989975,4.3529665,2595419701
16170,36,Albert Verweylaan,51.9927893,4.3612642,2595419702
16171,36,Artemisstraat,51.9974431,4.3561511,2595419703
16172,36,Arthur van Schendelplein,51.9925820,4.3586150,2595419704
16173,36,Bachsingel,51.9921554,4.3398813,2595419705
16174,36,Beethovenlaan,51.9906806,4.3382087,2595419706
16175,36,Betje Wolfflaan,51.9946541,4.3602410,2595419707
16176,36,Bizetstraat,51.9948803,4.3415539,2595419708
16177,36,Bosboom-Toussaintplein,51.9944882,4.3573947,2595419709
16178,36,Brahmslaan,51.9963212,4.3387734,2595419710
16179,36,Buitenhofdreef,51.9947279,4.3436100,2595419711
16180,36,Burgemeestersrand,51.9858860,4.3422943,2595419712
16181,36,Chopinlaan,51.9933987,4.3388167,2595419713
16182,36,Churchilllaan,51.9876775,4.3473290,2595419714
16183,36,César Franckstraat,51.9950424,4.3359849,2595419715
16184,36,De Eendracht,52.0009468,4.3423601,2595419716
16185,36,De Hoop,52.0019575,4.3413807,2595419717
16186,36,Debussystraat,51.9957222,4.3401204,2595419718
16187,36,Diepenbrockstraat,51.9943878,4.3454699,2595419719
16188,36,Dirk Costerplein,51.9907334,4.3597830,2595419720
16189,36,Drogerij,52.0003476,4.3360986,2595419721
16190,36,Duke Ellingtonstraat,51.9960338,4.3469403,2595419722
16191,36,Dwarshaven,51.9989329,4.3358247,2595419723
16192,36,E. du Perronlaan,51.9960073,4.3529480,2595419724
16193,36,Eisenhowerlaan,51.9897702,4.3477916,2595419725
16194,36,Fabrieksstraat,52.0026710,4.3557789,2595419726
16195,36,Foulkeslaan,51.9889341,4.3449137,2595419727
16196,36,Frederik van Eedenlaan,51.9907651,4.3616370,2595419728
16197,36,Gebbenlaan,51.9887690,4.3420431,2595419729
16198,36,Gerbrandylaan,51.9858886,4.3352443,2595419730
16199,36,Glenn Millerstraat,51.9969979,4.3461733,2595419731
16200,36,Grabijnhof,51.9864211,4.3370963,2595419732
16201,36,Griegstraat,51.9962410,4.3408348,2595419733
16202,36,Guido Gezellelaan,51.9892453,4.3545825,2595419734
16203,36,Haydnlaan,51.9930488,4.3409421,2595419735
16204,36,Hendrik Marsmanlaan,51.9952985,4.3519922,2595419736
16205,36,Hendrik Tollensstraat,51.9964967,4.3564367,2595419737
16206,36,Herculesweg,51.9983847,4.3567532,2595419738
16207,36,Herman Gorterhof,51.9929707,4.3573853,2595419739
16208,36,Händellaan,51.9906905,4.3435950,2595419740
16209,36,Isaäc da Costalaan,51.9961025,4.3588654,2595419741
16210,36,Jan Thoméelaan,51.9955086,4.3336931,2595419742
16211,36,Kapellaan,51.9980581,4.3298702,2595419743
16212,36,Kloosterpad,51.9992215,4.3313366,2595419744
16213,36,Koetlaan,51.9881106,4.3364868,2595419745
16214,36,Lisztstraat,51.9953816,4.3380556,2595419746
16215,36,Lodewijk van Deysselhof,51.9910684,4.3585760,2595419747
16216,36,Mahlerstraat,51.9947518,4.3424333,2595419748
16217,36,Molensingel,51.9997117,4.3398675,2595419749
16218,36,Molenweide,52.0011653,4.3406488,2595419750
16219,36,Montgomerylaan,51.9889614,4.3457698,2595419751
16220,36,Mozartlaan,51.9946865,4.3339923,2595419752
16221,36,Multatuliweg,51.9919895,4.3597157,2595419753
16222,36,Nicolaas Beetslaan,51.9941066,4.3602668,2595419754
16223,36,Oliemolen,52.0003692,4.3365431,2595419755
16224,36,Oude Veiling,51.9998781,4.3343444,2595419756
16225,36,Palmyraplaats,51.9981379,4.3508924,2595419757
16226,36,Papsouwselaan,52.0005749,4.3532800,2595419758
16227,36,Pijperring,51.9913229,4.3453951,2595419759
16228,36,Poptahof Noord,52.0005187,4.3522761,2595419760
16229,36,Raad van Europalaan,51.9866851,4.3473701,2595419761
16230,36,Reinier de Graafweg,51.9990571,4.3412503,2595419762
16231,36,Rooseveltlaan,51.9886678,4.3497820,2595419763
16232,36,Schoolstraat,51.9982334,4.3334010,2595419764
16233,36,Schubertlaan,51.9936060,4.3435509,2595419765
16234,36,Strawinskylaan,51.9939037,4.3365132,2595419766
16235,36,Sweelinckstraat,51.9929523,4.3456260,2595419767
16236,36,Tussenhaven,51.9992103,4.3337220,2595419768
16237,36,Van Hasseltlaan,51.9893335,4.3436053,2595419769
16238,36,Van Rijslaan,51.9883549,4.3342461,2595419770
16239,36,Van der Horststraat,51.9933220,4.3478898,2595419771
16240,36,Van der Kamlaan,51.9886305,4.3395956,2595419772
16241,36,Van der Slootsingel,51.9894697,4.3373645,2595419773
16242,36,Wagenaarstraat,51.9931314,4.3467509,2595419774
16243,36,Wielengahof,51.9864665,4.3392030,2595419775
16244,36,Wilhelminalaan,51.9875669,4.3405705,2595419776
16245,36,Willem Bilderdijkhof,51.9957323,4.3555177,2595419777
16246,36,Willem Kloospad,51.9913488,4.3613027,2595419778
16247,36,Zagwijnpad,51.9904590,4.3455757,2595419782
16248,360,Aart van der Leeuwlaan,51.9931821,4.3514931,2595419784
16249,360,E. du Perronlaan,51.9960048,4.3529157,2595419786
16250,360,Hendrik Tollensstraat,51.9964672,4.3564501,2595419787
16251,360,Mozartlaan,51.9946766,4.3339615,2595419788
16252,360,Papsouwselaan,51.9986405,4.3538289,2595419789
16253,360,Pijperring,51.9918643,4.3475449,2595419790
16254,360,Poptahof Noord,52.0001494,4.3490065,2595419791
16255,360,Reinier de Graafweg,51.9983145,4.3370328,2595419792
16256,360,Van Hasseltlaan,51.9892899,4.3435573,2595419793
16257,361,Buitenwatersloot,52.0021723,4.3401958,2595419794
16258,361,Chopinlaan,51.9942867,4.3430952,2595419795
16259,361,Isaäc da Costalaan,51.9960933,4.3600764,2595419796
16260,361,Poptahof Noord,52.0001492,4.3490065,2595419797
16261,361,Roland Holstlaan,51.9961916,4.3539822,2595419798
16262,361,Van Hasseltlaan,51.9892898,4.3435572,2595419799
16263,362,Aart van der Leeuwlaan,51.9931819,4.3514930,2595419800
16264,362,Hendrik Tollensstraat,51.9964671,4.3564502,2595419803
16265,362,Mozartlaan,51.9946766,4.3339613,2595419804
16266,362,Papsouwselaan,51.9986407,4.3538289,2595419805
16267,362,Poptahof Noord,52.0001490,4.3490066,2595419806
16268,362,Reinier de Graafweg,51.9983143,4.3370326,2595419807
16269,362,Van Hasseltlaan,51.9892896,4.3435570,2595419808
16270,363,Buitenwatersloot,52.0021571,4.3401471,2595419809
16271,363,Chopinlaan,51.9942868,4.3430954,2595419810
16272,363,Isaäc da Costalaan,51.9960931,4.3600765,2595419811
16273,363,Poptahof Noord,52.0001488,4.3490066,2595419812
16274,363,Roland Holstlaan,51.9961914,4.3539823,2595419813
16275,363,Van Hasseltlaan,51.9892895,4.3435569,2595419814
16276,364,Aart van der Leeuwlaan,51.9931817,4.3514929,2595419815
16277,364,Hendrik Tollensstraat,51.9964669,4.3564503,2595419818
16278,364,Mozartlaan,51.9946765,4.3339611,2595419819
16279,364,Papsouwselaan,51.9986409,4.3538290,2595419820
16280,364,Poptahof Noord,52.0001486,4.3490067,2595419821
16281,364,Reinier de Graafweg,51.9983142,4.3370325,2595419824
16282,364,Van Hasseltlaan,51.9892894,4.3435567,2595419839
16283,365,Buitenwatersloot,52.0020965,4.3399871,2595419840
16284,365,Chopinlaan,51.9942869,4.3430956,2595419841
16285,365,Isaäc da Costalaan,51.9960929,4.3600766,2595419842
16286,365,Poptahof Noord,52.0001484,4.3490067,2595419843
16287,365,Roland Holstlaan,51.9961913,4.3539825,2595419844
16288,365,Van Hasseltlaan,51.9892892,4.3435566,2595419845
16289,366,Aart van der Leeuwlaan,51.9931816,4.3514928,2595419846
16290,366,Hendrik Tollensstraat,51.9964667,4.3564504,2595419849
16291,366,Mozartlaan,51.9946764,4.3339609,2595419850
16292,366,Papsouwselaan,51.9986411,4.3538291,2595419851
16293,366,Poptahof Noord,52.0001482,4.3490068,2595419852
16294,366,Reinier de Graafweg,51.9983141,4.3370323,2595419853
16295,366,Van Hasseltlaan,51.9892891,4.3435564,2595419854
16296,367,Buitenwatersloot,52.0020674,4.3398992,2595419855
16297,367,Chopinlaan,51.9942869,4.3430958,2595419856
16298,367,Isaäc da Costalaan,51.9960928,4.3600768,2595419857
16299,367,Poptahof Noord,52.0001480,4.3490068,2595419858
16300,367,Roland Holstlaan,51.9961911,4.3539826,2595419859
16301,367,Van Hasseltlaan,51.9892890,4.3435563,2595419860
16302,368,Aart van der Leeuwlaan,51.9931814,4.3514927,2595419861
16303,368,Hendrik Tollensstraat,51.9964665,4.3564505,2595419864
16304,368,Mozartlaan,51.9946764,4.3339607,2595419865
16305,368,Papsouwselaan,51.9986413,4.3538291,2595419866
16306,368,Poptahof Noord,52.0001478,4.3490069,2595419867
16307,368,Reinier de Graafweg,51.9983140,4.3370322,2595419868
16308,368,Van Hasseltlaan,51.9892888,4.3435561,2595419869
16309,369,Buitenwatersloot,52.0019933,4.3396645,2595419870
16310,369,Chopinlaan,51.9942870,4.3430959,2595419871
16311,369,Isaäc da Costalaan,51.9960926,4.3600769,2595419872
16312,369,Poptahof Noord,52.0001476,4.3490069,2595419873
16313,369,Roland Holstlaan,51.9961910,4.3539827,2595419874
16314,369,Van Hasseltlaan,51.9892887,4.3435560,2595419875
16315,37,Aagje Dekenlaan,51.9954540,4.3593744,2595419877
16316,37,Aart van der Leeuwlaan,51.9957676,4.3509370,2595419878
16317,37,Adama van Scheltemaplein,51.9918306,4.3514868,2595419879
16318,37,Akropolishof,51.9989975,4.3529663,2595419880
16319,37,Albert Verweylaan,51.9932205,4.3613612,2595419881
16320,37,Antoon Coolenlaan,51.9907993,4.3540989,2595419882
16321,37,Apolloweg,51.9973984,4.3580362,2595419883
16322,37,Arthur van Schendelplein,51.9925820,4.3586148,2595419884
16323,37,Bachsingel,51.9921553,4.3398811,2595419887
16324,37,Beethovenlaan,51.9923328,4.3379215,2595419892
16325,37,Bizetstraat,51.9946509,4.3418577,2595419897
16326,37,Bosboom-Toussaintplein,51.9944882,4.3573945,2595419902
16327,37,Brahmslaan,51.9960600,4.3389084,2595419906
16328,37,Burgemeestersrand,51.9852594,4.3371134,2595419910
16329,37,Chopinlaan,51.9943096,4.3398461,2595419915
16330,37,Churchilllaan,51.9883674,4.3471782,2595419920
16331,37,Cole Porterstraat,51.9983543,4.3448022,2595419924
16332,37,César Franckstraat,51.9950423,4.3359847,2595419929
16333,37,De Eendracht,52.0009468,4.3423599,2595419934
16334,37,De Hoop,52.0019574,4.3413805,2595419939
16335,37,Debussystraat,51.9957222,4.3401202,2595419943
16336,37,Diepenbrockstraat,51.9950741,4.3454961,2595419948
16337,37,Dirk Costerplein,51.9907334,4.3597828,2595419963
16338,37,Drogerij,52.0003361,4.3361082,2595419968
16339,37,Eisenhowerlaan,51.9900265,4.3476140,2595419972
16340,37,Foulkeslaan,51.9889340,4.3449139,2595419985
16341,37,Frederik van Eedenlaan,51.9915972,4.3620086,2595419990
16342,37,Gebbenlaan,51.9888155,4.3420253,2595419995
16343,37,Gildestraat,51.9997806,4.3553545,2595420000
16344,37,Grabijnhof,51.9864047,4.3370082,2595420004
16345,37,Griegstraat,51.9960683,4.3442076,2595420009
16346,37,Guido Gezellelaan,51.9892452,4.3545823,2595420014
16347,37,Hendrik Marsmanlaan,51.9947084,4.3519198,2595420019
16348,37,Herculesweg,51.9983847,4.3567533,2595420023
16349,37,Herman Gorterhof,51.9929708,4.3573852,2595420028
16350,37,Hermesstraat,51.9985864,4.3562601,2595420032
16351,37,Händellaan,51.9902476,4.3425218,2595420037
16352,37,Icarusweg,51.9979363,4.3558036,2595420041
16353,37,Isaäc da Costalaan,51.9967787,4.3584367,2595420046
16354,37,J.J. Slauerhofflaan,51.9901857,4.3563182,2595420050
16355,37,Jan Campertlaan,51.9921270,4.3550581,2595420055
16356,37,Juniusstraat,51.9978079,4.3463302,2595420059
16357,37,Kapellaan,51.9979612,4.3314773,2595420064
16358,37,Kloosterpad,51.9991664,4.3316823,2595420069
16359,37,Kurt Weillstraat,51.9987294,4.3451986,2595420073
16360,37,Lisztstraat,51.9953815,4.3380554,2595420082
16361,37,Lodewijk van Deysselhof,51.9910685,4.3585759,2595420087
16362,37,Louis Couperuslaan,51.9922822,4.3621286,2595420092
16363,37,Mahlerstraat,51.9952117,4.3427100,2595420097
16364,37,Menno ter Braaklaan,51.9941381,4.3532818,2595420101
16365,37,Minervaweg,51.9981280,4.3599032,2595420106
16366,37,Molensingel,51.9998877,4.3398364,2595420111
16367,37,Molenweide,52.0008591,4.3408885,2595420128
16368,37,Multatuliweg,51.9938458,4.3589904,2595420132
16369,37,Nicolaas Beetslaan,51.9941482,4.3611212,2595420137
16370,37,Oliemolen,51.9990630,4.3383472,2595420142
16371,37,Oude Veiling,52.0003104,4.3345603,2595420146
16372,37,Papsouwselaan,52.0009520,4.3545213,2595420151
16373,37,Pijperring,51.9913231,4.3453952,2595420156
16374,37,Poptahof Noord,52.0005148,4.3522342,2595420160
16375,37,Raad van Europalaan,51.9872526,4.3492971,2595420165
16376,37,Roland Holstlaan,51.9962149,4.3539597,2595420169
16377,37,Rooseveltlaan,51.9891399,4.3483980,2595420174
16378,37,Schoolstraat,51.9981848,4.3334254,2595420179
16379,37,Schubertlaan,51.9923264,4.3412738,2595420184
16380,37,Strawinskylaan,51.9939836,4.3362828,2595420193
16381,37,Sweelinckstraat,51.9929525,4.3456260,2595420197
16382,37,Taj Mahalplaats,51.9984617,4.3516920,2595420202
16383,37,Troelstralaan,51.9974729,4.3529655,2595420206
16384,37,Van Hasseltlaan,51.9893333,4.3436052,2595420209
16385,37,Van Rijslaan,51.9892358,4.3359827,2595420210
16386,37,Van der Horststraat,51.9933222,4.3478897,2595420213
16387,37,Van der Kamlaan,51.9886728,4.3395735,2595420218
16388,37,Van der Veensingel,51.9884653,4.3355281,2595420222
16389,37,Vulcanusweg,51.9982659,4.3596973,2595420227
16390,37,Wagenaarstraat,51.9931316,4.3467508,2595420232
16391,37,Westlandseweg,52.0021140,4.3542458,2595420236
16392,37,Wielengahof,51.9864738,4.3392445,2595420241
16393,37,Wilhelminalaan,51.9872613,4.3423494,2595420245
16394,37,Willem Bilderdijkhof,51.9949671,4.3563141,2595420250
16395,37,Zagwijnpad,51.9904588,4.3455756,2595420254
16396,37,Zjoekowlaan,51.9884533,4.3466765,2595420259
16397,370,Aart van der Leeuwlaan,51.9931812,4.3514926,2595420281
16398,370,Hendrik Tollensstraat,51.9964663,4.3564505,2595420297
16399,370,Mozartlaan,51.9946763,4.3339605,2595420302
16400,370,Papsouwselaan,51.9986415,4.3538292,2595420307
16401,370,Poptahof Noord,52.0001475,4.3490070,2595420312
16402,370,Reinier de Graafweg,51.9983138,4.3370320,2595420317
16403,370,Van Hasseltlaan,51.9892886,4.3435559,2595420322
16404,371,Buitenwatersloot,52.0019409,4.3395469,2595420327
16405,371,Chopinlaan,51.9942871,4.3430961,2595420332
16406,371,Isaäc da Costalaan,51.9960924,4.3600770,2595420338
16407,371,Poptahof Noord,52.0001473,4.3490070,2595420343
16408,371,Roland Holstlaan,51.9961908,4.3539829,2595420349
16409,371,Van Hasseltlaan,51.9892884,4.3435557,2595420354
16410,372,Aart van der Leeuwlaan,51.9931810,4.3514925,2595420365
16411,372,E. du Perronlaan,51.9960047,4.3529145,2595420376
16412,372,Hendrik Tollensstraat,51.9964661,4.3564506,2595420381
16413,372,Mozartlaan,51.9946763,4.3339603,2595420387
16414,372,Papsouwselaan,51.9986417,4.3538292,2595420392
16415,372,Poptahof Noord,52.0001471,4.3490071,2595420397
16416,372,Reinier de Graafweg,51.9983137,4.3370318,2595420402
16417,372,Van Hasseltlaan,51.9892883,4.3435556,2595420412
16418,373,Buitenwatersloot,52.0019123,4.3393747,2595420418
16419,373,Chopinlaan,51.9942872,4.3430963,2595420423
16420,373,Isaäc da Costalaan,51.9960923,4.3600771,2595420428
16421,373,Poptahof Noord,52.0001469,4.3490071,2595420433
16422,373,Roland Holstlaan,51.9961907,4.3539830,2595420439
16423,373,Van Hasseltlaan,51.9892882,4.3435554,2595420443
16424,374,Aart van der Leeuwlaan,51.9931809,4.3514924,2595420460
16425,374,Hendrik Tollensstraat,51.9964660,4.3564507,2595420467
16426,374,Mozartlaan,51.9946762,4.3339602,2595420472
16427,374,Papsouwselaan,51.9986419,4.3538293,2595420477
16428,374,Poptahof Noord,52.0001467,4.3490072,2595420482
16429,374,Reinier de Graafweg,51.9983136,4.3370317,2595420486
16430,374,Van Hasseltlaan,51.9892880,4.3435553,2595420491
16431,375,Buitenwatersloot,52.0018951,4.3393230,2595420497
16432,375,Chopinlaan,51.9942873,4.3430965,2595420502
16433,375,Isaäc da Costalaan,51.9960921,4.3600772,2595420506
16434,375,Poptahof Noord,52.0001465,4.3490072,2595420511
16435,375,Roland Holstlaan,51.9961905,4.3539832,2595420516
16436,375,Van Hasseltlaan,51.9892879,4.3435551,2595420521
16437,376,Aart van der Leeuwlaan,51.9931807,4.3514923,2595420526
16438,376,Hendrik Tollensstraat,51.9964658,4.3564508,2595420544
16439,376,Mozartlaan,51.9946761,4.3339600,2595420549
16440,376,Papsouwselaan,51.9986420,4.3538293,2595420554
16441,376,Poptahof Noord,52.0001463,4.3490073,2595420558
16442,376,Reinier de Graafweg,51.9983135,4.3370315,2595420562
16443,376,Van Hasseltlaan,51.9892878,4.3435550,2595420567
16444,377,Buitenwatersloot,52.0018178,4.3391613,2595420571
16445,377,Chopinlaan,51.9942873,4.3430967,2595420575
16446,377,Isaäc da Costalaan,51.9960920,4.3600774,2595420579
16447,377,Poptahof Noord,52.0001461,4.3490073,2595420583
16448,377,Roland Holstlaan,51.9961904,4.3539833,2595420587
16449,377,Van Hasseltlaan,51.9892876,4.3435548,2595420592
16450,378,Aart van der Leeuwlaan,51.9931805,4.3514922,2595420613
16451,378,Hendrik Tollensstraat,51.9964656,4.3564509,2595420643
16452,378,Mozartlaan,51.9946761,4.3339598,2595420651
16453,378,Papsouwselaan,51.9986422,4.3538294,2595420656
16454,378,Poptahof Noord,52.0001459,4.3490074,2595420662
16455,378,Reinier de Graafweg,51.9982692,4.3367648,2595420667
16456,378,Van Hasseltlaan,51.9892875,4.3435547,2595420672
16457,379,Buitenwatersloot,52.0017929,4.3390316,2595420678
16458,379,Isaäc da Costalaan,51.9960918,4.3600775,2595420684
16459,379,Poptahof Noord,52.0001457,4.3490074,2595420689
16460,379,Roland Holstlaan,51.9961903,4.3539834,2595420694
16461,379,Van Hasseltlaan,51.9892874,4.3435545,2595420696
16462,38,Aart van der Leeuwlaan,51.9941261,4.3505224,2595420697
16463,38,Adama van Scheltemaplein,51.9918306,4.3514866,2595420698
16464,38,Akropolishof,51.9989975,4.3529661,2595420699
16465,38,Albert Verweylaan,51.9926940,4.3614193,2595420700
16466,38,Artemisstraat,51.9974429,4.3561511,2595420701
16467,38,Arthur van Schendelplein,51.9925819,4.3586146,2595420702
16468,38,Bachsingel,51.9921553,4.3398809,2595420703
16469,38,Beethovenlaan,51.9906808,4.3382088,2595420704
16470,38,Betje Wolfflaan,51.9945544,4.3603824,2595420705
16471,38,Bizetstraat,51.9948359,4.3415558,2595420706
16472,38,Bosboom-Toussaintplein,51.9944881,4.3573943,2595420707
16473,38,Buitenhofdreef,51.9947278,4.3436102,2595420708
16474,38,Burgemeestersrand,51.9858718,4.3422209,2595420709
16475,38,Chopinlaan,51.9933986,4.3388169,2595420710
16476,38,Churchilllaan,51.9876875,4.3473898,2595420711
16477,38,César Franckstraat,51.9950422,4.3359845,2595420712
16478,38,De Eendracht,52.0009468,4.3423597,2595420713
16479,38,De Hoop,52.0019572,4.3413804,2595420714
16480,38,Debussystraat,51.9957222,4.3401200,2595420715
16481,38,Diepenbrockstraat,51.9943876,4.3454700,2595420716
16482,38,Dirk Costerplein,51.9907333,4.3597827,2595420717
16483,38,Drogerij,52.0003245,4.3361178,2595420718
16484,38,Duke Ellingtonstraat,51.9960339,4.3469404,2595420719
16485,38,Dwarshaven,51.9988858,4.3358483,2595420720
16486,38,Eisenhowerlaan,51.9897832,4.3478745,2595420722
16487,38,Fabrieksstraat,52.0026711,4.3557791,2595420723
16488,38,Foulkeslaan,51.9889339,4.3449141,2595420724
16489,38,Frederik van Eedenlaan,51.9907846,4.3617086,2595420725
16490,38,Gebbenlaan,51.9888872,4.3419527,2595420726
16491,38,Gerbrandylaan,51.9860700,4.3352422,2595420727
16492,38,Glenn Millerstraat,51.9969784,4.3461823,2595420728
16493,38,Grabijnhof,51.9863902,4.3369201,2595420729
16494,38,Griegstraat,51.9963115,4.3407712,2595420730
16495,38,Guido Gezellelaan,51.9892452,4.3545821,2595420731
16496,38,Haydnlaan,51.9930488,4.3409423,2595420732
16497,38,Hendrik Marsmanlaan,51.9953595,4.3521339,2595420733
16498,38,Hendrik Tollensstraat,51.9964965,4.3564368,2595420734
16499,38,Herculesweg,51.9983847,4.3567535,2595420735
16500,38,Herman Gorterhof,51.9929710,4.3573850,2595420736
16501,38,Händellaan,51.9906906,4.3435952,2595420737
16502,38,Jan Thoméelaan,51.9955085,4.3336929,2595420738
16503,38,Kapellaan,51.9980346,4.3298594,2595420739
16504,38,Kloosterpad,51.9991987,4.3313482,2595420740
16505,38,Koetlaan,51.9881853,4.3364115,2595420741
16506,38,Lisztstraat,51.9953815,4.3380552,2595420742
